task,family,width,d,seed,split,cell,accuracy,source
joint,mamba2,64,4,123,validation,macro,41.6731640625,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,validation,c1-k4,99.7,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,validation,c2-k8,52.93750000000001,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,validation,c8-k16,24.368359375,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,validation,c16-k16,17.3544921875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,validation,c32-k16,14.00546875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,test,macro,41.748955078125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,test,c1-k4,99.75625000000001,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,test,c2-k8,53.2015625,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,test,c8-k16,24.3123046875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,test,c16-k16,17.427832031250002,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,mamba2,64,4,123,test,c32-k16,14.046826171874999,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-mamba2-d4-w64-s123/result.json
joint,gdn_current,64,1,123,validation,macro,49.3146875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,validation,c1-k4,99.8375,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,validation,c2-k8,89.88125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,validation,c8-k16,25.140234375,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,validation,c16-k16,18.120703125000002,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,validation,c32-k16,13.593749999999998,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,test,macro,49.37993164062501,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,test,c1-k4,99.74374999999999,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,test,c2-k8,90.1453125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,test,c8-k16,25.15703125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,test,c16-k16,18.20361328125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,1,123,test,c32-k16,13.649951171875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d1-w64-s123/result.json
joint,gdn_current,64,2,123,validation,macro,45.4329296875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,validation,c1-k4,99.725,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,validation,c2-k8,78.27187500000001,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,validation,c8-k16,24.471875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,validation,c16-k16,12.4908203125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,validation,c32-k16,12.205078125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,test,macro,45.480478515625,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,test,c1-k4,99.46875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,test,c2-k8,78.5578125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,test,c8-k16,24.6173828125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,test,c16-k16,12.53974609375,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,2,123,test,c32-k16,12.218701171875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d2-w64-s123/result.json
joint,gdn_current,64,3,123,validation,macro,62.987773437499996,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,validation,c1-k4,99.675,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,validation,c2-k8,95.73125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,validation,c8-k16,51.57773437499999,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,validation,c16-k16,38.9748046875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,validation,c32-k16,28.980078125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,test,macro,62.9898828125,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,test,c1-k4,99.74374999999999,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,test,c2-k8,95.5609375,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,test,c8-k16,51.576367187500004,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,test,c16-k16,39.05654296875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,3,123,test,c32-k16,29.011816406250002,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d3-w64-s123/result.json
joint,gdn_current,64,4,123,validation,macro,57.74900390625002,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,validation,c1-k4,99.7625,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,validation,c2-k8,93.925,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,validation,c8-k16,46.104296875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,validation,c16-k16,29.4201171875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,validation,c32-k16,19.53310546875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,test,macro,57.73821289062501,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,test,c1-k4,99.8375,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,test,c2-k8,93.68593750000001,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,test,c8-k16,46.150390625,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,test,c16-k16,29.40087890625,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
joint,gdn_current,64,4,123,test,c32-k16,19.616357421875,/u/archerdw/smat_attention/deltaai/results/joint_recall_iterations/explicit_context_capacity512/shared-gdn_current-d4-w64-s123/result.json
mqar,gdn,16,0,123,validation,macro,52.7909375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w16/result.json
mqar,gdn,16,0,123,validation,4,99.55000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w16/result.json
mqar,gdn,16,0,123,validation,8,94.925,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w16/result.json
mqar,gdn,16,0,123,validation,16,56.54375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w16/result.json
mqar,gdn,16,0,123,validation,32,10.881250000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w16/result.json
mqar,gdn,16,0,123,validation,64,2.0546875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w16/result.json
mqar,gdn,32,0,123,validation,macro,57.7971875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w32/result.json
mqar,gdn,32,0,123,validation,4,99.825,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w32/result.json
mqar,gdn,32,0,123,validation,8,97.675,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w32/result.json
mqar,gdn,32,0,123,validation,16,72.00625000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w32/result.json
mqar,gdn,32,0,123,validation,32,16.68125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w32/result.json
mqar,gdn,32,0,123,validation,64,2.7984375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w32/result.json
mqar,gdn,64,0,123,validation,macro,76.5521875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w64/result.json
mqar,gdn,64,0,123,validation,4,99.95,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w64/result.json
mqar,gdn,64,0,123,validation,8,99.58749999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w64/result.json
mqar,gdn,64,0,123,validation,16,96.08125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w64/result.json
mqar,gdn,64,0,123,validation,32,68.13125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w64/result.json
mqar,gdn,64,0,123,validation,64,19.0109375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/gdn-w64/result.json
mqar,mamba2,16,0,123,validation,macro,42.222500000000004,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w16/result.json
mqar,mamba2,16,0,123,validation,4,78.60000000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w16/result.json
mqar,mamba2,16,0,123,validation,8,65.6125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w16/result.json
mqar,mamba2,16,0,123,validation,16,43.58125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w16/result.json
mqar,mamba2,16,0,123,validation,32,18.81875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w16/result.json
mqar,mamba2,16,0,123,validation,64,4.5,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w16/result.json
mqar,mamba2,32,0,123,validation,macro,80.92375000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w32/result.json
mqar,mamba2,32,0,123,validation,4,99.65,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w32/result.json
mqar,mamba2,32,0,123,validation,8,99.1125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w32/result.json
mqar,mamba2,32,0,123,validation,16,95.64375000000001,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w32/result.json
mqar,mamba2,32,0,123,validation,32,75.678125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w32/result.json
mqar,mamba2,32,0,123,validation,64,34.534375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w32/result.json
mqar,mamba2,64,0,123,validation,macro,84.93437499999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w64/result.json
mqar,mamba2,64,0,123,validation,4,99.425,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w64/result.json
mqar,mamba2,64,0,123,validation,8,98.96249999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w64/result.json
mqar,mamba2,64,0,123,validation,16,96.09375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w64/result.json
mqar,mamba2,64,0,123,validation,32,82.29062499999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w64/result.json
mqar,mamba2,64,0,123,validation,64,47.9,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/original_loglinear/mamba2-w64/result.json
mqar,gdn,16,1,1,validation,macro,43.12125,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s1/result.json
mqar,gdn,16,1,1,validation,4,97.52499999999999,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s1/result.json
mqar,gdn,16,1,1,validation,8,81.45,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s1/result.json
mqar,gdn,16,1,1,validation,16,30.0375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s1/result.json
mqar,gdn,16,1,1,validation,32,5.41875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s1/result.json
mqar,gdn,16,1,1,validation,64,1.175,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d1-s1/result.json
mqar,gdn,16,2,1,validation,macro,43.3384375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s1/result.json
mqar,gdn,16,2,1,validation,4,92.825,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s1/result.json
mqar,gdn,16,2,1,validation,8,69.55,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s1/result.json
mqar,gdn,16,2,1,validation,16,28.3625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s1/result.json
mqar,gdn,16,2,1,validation,32,20.66875,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s1/result.json
mqar,gdn,16,2,1,validation,64,5.2859375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d2-s1/result.json
mqar,gdn,16,3,1,validation,macro,47.0234375,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s1/result.json
mqar,gdn,16,3,1,validation,4,96.975,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s1/result.json
mqar,gdn,16,3,1,validation,8,78.725,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s1/result.json
mqar,gdn,16,3,1,validation,16,35.5,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s1/result.json
mqar,gdn,16,3,1,validation,32,18.290625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s1/result.json
mqar,gdn,16,3,1,validation,64,5.6265625,/u/archerdw/smat_attention/deltaai/results/paper_seeds_20260920/mqar/mqar-gdn-w16-d3-s1/result.json
