step 16550  loss 1.9508  bpc 2.814  gn 1.59  34 ms/step
step 16600  loss 1.8974  bpc 2.737  gn 1.55  34 ms/step
step 16650  loss 1.8346  bpc 2.647  gn 1.58  34 ms/step
step 16700  loss 1.9076  bpc 2.752  gn 1.74  34 ms/step
step 16750  loss 1.9342  bpc 2.790  gn 1.61  34 ms/step
step 16800  loss 1.9406  bpc 2.800  gn 1.66  34 ms/step
step 16850  loss 1.8520  bpc 2.672  gn 1.42  34 ms/step
step 16900  loss 1.9836  bpc 2.862  gn 1.48  34 ms/step
step 16950  loss 1.9191  bpc 2.769  gn 1.89  34 ms/step
step 17000  loss 1.9355  bpc 2.792  gn 1.56  34 ms/step
step 17050  loss 1.9596  bpc 2.827  gn 1.61  34 ms/step
step 17100  loss 1.8572  bpc 2.679  gn 1.89  34 ms/step
step 17150  loss 1.9012  bpc 2.743  gn 1.89  34 ms/step
step 17200  loss 1.8469  bpc 2.665  gn 1.56  34 ms/step
step 17250  loss 1.7526  bpc 2.529  gn 1.74  34 ms/step
step 17300  loss 1.8362  bpc 2.649  gn 1.59  34 ms/step
step 17350  loss 1.8370  bpc 2.650  gn 1.72  34 ms/step
step 17400  loss 1.9647  bpc 2.834  gn 1.90  34 ms/step
step 17450  loss 1.8499  bpc 2.669  gn 1.62  34 ms/step
step 17500  loss 1.9190  bpc 2.769  gn 1.37  34 ms/step
step 17550  loss 1.7697  bpc 2.553  gn 1.68  34 ms/step
step 17600  loss 1.8827  bpc 2.716  gn 1.54  34 ms/step
step 17650  loss 1.8562  bpc 2.678  gn 1.81  34 ms/step
step 17700  loss 1.9263  bpc 2.779  gn 1.50  34 ms/step
step 17750  loss 1.9740  bpc 2.848  gn 1.93  34 ms/step
step 17800  loss 1.8121  bpc 2.614  gn 1.45  34 ms/step
step 17850  loss 1.8519  bpc 2.672  gn 1.79  34 ms/step
[2026-09-03T17:37:29.254] error: *** JOB 3079149 ON gh151 CANCELLED AT 2026-09-03T17:37:29 DUE to SIGNAL Terminated ***
