arm,k,seed,steps,rows_mode,loss_final,loss_best,loss_q25,loss_q50,loss_q75,loss_tail_slope,nmse,nmse_answerable,nmse_unanswerable,exact_support_frac,leak_rel,leak_max,influence_mean,influence_max,influence_zero_frac,train_seconds,T,d,cols,source,ceiling_answerable,n_patterns
smat_content,2,1,1500,mask,3.76459865947254e-07,2.1962293317301373e-07,7.3585870268289e-05,4.971047019353136e-06,7.171349807322258e-07,0.00194626866551615,2.1874589037906844e-06,2.1874589037906844e-06,nan,0.99609375,1.06460329334368e-05,0.0002457438095007092,0.0,0.0,1.0,27.26056351698935,1024,4,25 5,witness,1.0,4
smat_content,2,2,1500,mask,4.585876922647003e-07,2.18650058059211e-07,1.0377880244050175e-05,1.3350313565752003e-06,7.221342457341962e-07,-0.0020373178615702542,1.099223482015077e-06,1.099223482015077e-06,nan,0.9921875,1.2418497135513462e-05,0.00014905996795278043,0.0,0.0,1.0,26.881596565246582,1024,4,25 5,witness,1.0,4
smat,3,0,1500,mask,6.035980959495646e-07,1.3336909887584625e-07,5.055670044384897e-05,3.335152996442048e-06,1.075662339644623e-06,-0.0009628517520139739,3.385090963092807e-07,3.385090963092807e-07,nan,0.98828125,1.1683625416480936e-05,0.00012925936607643962,0.0,0.0,1.0,25.957560680806637,1024,4,25 5 1,witness,1.0,8
smat,3,1,1500,mask,1.95175786643631e-07,1.7626425119487976e-07,8.887224794307258e-06,1.5793029888300225e-06,3.397908017177542e-07,-0.0016267122386949672,4.3781841441159486e-07,4.3781841441159486e-07,nan,0.978515625,1.5049742614792194e-05,9.12140603759326e-05,0.0,0.0,1.0,26.050831148400903,1024,4,25 5 1,witness,1.0,8
smat,3,2,1500,mask,1.8866046502807876e-07,7.854129080442362e-08,7.92250648373738e-06,2.8812228265451267e-06,7.361639973169076e-07,0.0014288369868589433,3.3315671998934704e-07,3.3315671998934704e-07,nan,0.978515625,1.6765090549597517e-05,0.0001729147625155747,0.0,0.0,1.0,26.257771991193295,1024,4,25 5 1,witness,1.0,8
smat_content,3,0,1500,mask,1.7039704971466563e-06,1.6659775781135977e-07,6.748941086698323e-05,2.3359266378975008e-06,1.4535243053614977e-06,-0.0006445217062025464,4.528672832293523e-07,4.528672832293523e-07,nan,0.98828125,2.2811596863903105e-05,0.0002996607217937708,0.0,0.0,1.0,27.67907821945846,1024,4,25 5 1,witness,1.0,8
smat_content,3,1,1500,mask,3.987744889855094e-07,2.2820719891569752e-07,1.1429910955484957e-05,1.0533469321671873e-05,8.16664396552369e-07,-0.001992609273292739,5.345427780412138e-07,5.345427780412138e-07,nan,0.978515625,2.29176293942146e-05,0.00012795177462976426,0.0,0.0,1.0,27.985726362094283,1024,4,25 5 1,witness,1.0,8
smat_content,3,2,1500,mask,3.1834096603233775e-07,1.5012936671610078e-07,8.270326361525804e-06,6.191050033521606e-06,1.2346658877504524e-06,0.0011023401557299672,5.236283300291689e-07,5.236283300291689e-07,nan,0.978515625,2.9110340619808994e-05,0.0003217325429432094,0.0,0.0,1.0,27.6462856028229,1024,4,25 5 1,witness,1.0,8
smat,4,0,1500,mask,8.096104693322559e-07,3.3720826309036056e-07,0.00014150619972497225,9.147110176854767e-06,6.693760497000767e-07,-0.0015042052463485282,8.505958817295323e-07,8.505958817295323e-07,nan,0.978515625,5.392770981416106e-05,0.0004486539983190596,0.0,0.0,1.0,25.848994391039014,1024,4,25 5 1 667,witness,1.0,16
smat,4,1,1500,mask,4.858544002672716e-07,2.4596948833277565e-07,0.0007692711660638452,8.534691005479544e-06,1.4665708931715926e-06,-0.0003704785300976526,6.838529316155473e-07,6.838529316155473e-07,nan,0.970703125,3.707417272380553e-05,0.000339510734193027,0.0,0.0,1.0,26.031201446428895,1024,4,25 5 1 667,witness,1.0,16
smat,4,2,1500,mask,9.416511375093251e-07,4.670540079132479e-07,9.318276715930551e-05,1.714033896860201e-05,3.383313696758705e-06,0.0005193490206939424,1.1736490250768838e-06,1.1736490250768838e-06,nan,0.990234375,4.9442336603533477e-05,0.00046277538058348,0.0,0.0,1.0,26.150215324014425,1024,4,25 5 1 667,witness,1.0,16
smat_content,4,0,1500,mask,7.423270744766342e-07,3.315781782475824e-07,0.0007189722382463515,3.947428012907039e-06,9.512962719782081e-07,-0.0015260201539991883,8.233653261413565e-07,8.233653261413565e-07,nan,0.978515625,5.799297650810331e-05,0.00036490513593889773,0.0,0.0,1.0,28.175112027674913,1024,4,25 5 1 667,witness,1.0,16
smat_content,4,1,1500,mask,1.0514622772461735e-06,3.6171996953271446e-07,0.002201517578214407,9.312205293099396e-06,1.048693661687139e-06,-0.0007486296050990562,9.330195211987302e-07,9.330195211987302e-07,nan,0.96875,5.0264607125427574e-05,0.00020075953216291964,0.0,0.0,1.0,28.09491697512567,1024,4,25 5 1 667,witness,1.0,16
smat_content,4,2,1500,mask,1.2448721236069105e-06,4.765747405599541e-07,0.00022327253827825189,4.673320654546842e-05,4.8596825763524976e-06,0.0008049145025875007,1.2816703929274809e-06,1.2816703929274809e-06,nan,0.9921875,6.45478576188907e-05,0.000660326739307493,0.0,0.0,1.0,28.618599461391568,1024,4,25 5 1 667,witness,1.0,16
smat,5,0,1500,mask,0.00042586206109263003,8.333990990649909e-06,0.005886651575565338,0.004859662614762783,0.0009351563057862222,0.0006576878988737725,0.002622332889586687,1.8670329154701903e-05,0.1333262026309967,0.9296875,0.0024006953462958336,0.03443094715476036,0.0,0.0,1.0,26.170842979103327,1024,4,25 5 1 667 341,witness+greedy,0.96875,31
smat,5,1,1500,mask,7.677675057493616e-06,4.136651114095002e-06,0.002279937732964754,0.0025405536871403456,0.00032073684269562364,-0.004460995025393786,0.005259673576802015,8.023098416742869e-06,0.1792643666267395,0.931640625,0.0009277406497858465,0.020829850807785988,0.0,0.0,1.0,26.984249649569392,1024,4,25 5 1 667 341,witness+greedy,0.96875,31
smat,5,2,1500,mask,0.0043587395921349525,7.434613053192152e-06,0.006035514175891876,0.01743060164153576,0.009077630937099457,-0.006019983001246616,0.0035948248114436865,1.336882087343838e-05,0.10188589245080948,0.94921875,0.001740148989483714,0.019199738278985023,0.0,0.0,1.0,26.001651268452406,1024,4,25 5 1 667 341,witness+greedy,0.96875,31
smat_content,5,0,1500,mask,0.0004384196945466101,1.1600398465816397e-05,0.005778837483376265,0.0052070519886910915,0.0009482350433245301,0.0007787818851284063,0.0026319038588553667,2.3701870304648764e-05,0.13356363773345947,0.93359375,0.0025245067663490772,0.028962144628167152,0.0,0.0,1.0,27.72349466010928,1024,4,25 5 1 667 341,witness+greedy,0.96875,31
smat_content,5,1,1500,mask,1.0416430995974224e-05,5.189278454054147e-06,0.005344498436897993,0.002313039032742381,0.0003017490089405328,-0.003996731210555586,0.005248717963695526,1.0587298675091006e-05,0.17880548536777496,0.943359375,0.0009320107055827975,0.015668874606490135,0.0,0.0,1.0,28.338880302384496,1024,4,25 5 1 667 341,witness+greedy,0.96875,31
smat_content,5,2,1500,mask,0.004377318080514669,8.660394087200984e-06,0.005271340254694223,0.017416952177882195,0.009044032543897629,-0.005948826289314171,0.0035903220996260643,1.3918444892624393e-05,0.10174272954463959,0.943359375,0.0018044705502688885,0.019543481990695,0.0,0.0,1.0,28.4403147790581,1024,4,25 5 1 667 341,witness+greedy,0.96875,31
smat,6,0,1500,mask,0.00930660031735897,0.0009401493589393795,0.02892104908823967,0.015646088868379593,0.01655241660773754,-0.0014836370854981952,0.03162316977977753,4.78461297461763e-05,0.19024275243282318,0.779296875,0.004803630523383617,0.04035235196352005,0.0,0.0,1.0,26.79648184031248,1024,4,25 5 1 667 502 196,witness+greedy,0.84375,54
smat,6,1,1500,mask,0.012112297117710114,0.0029229517094790936,0.022297509014606476,0.021882018074393272,0.03128455951809883,0.001383560100483154,0.022832565009593964,0.00012943122419528663,0.16384780406951904,0.8125,0.007136058062314987,0.10412078350782394,0.0,0.0,1.0,26.418938236311078,1024,4,25 5 1 667 502 196,witness+greedy,0.84375,54
smat,6,2,1500,mask,0.02280319295823574,0.002743078861385584,0.027870234102010727,0.034897785633802414,0.011134371161460876,0.0008617383857544299,0.025662073865532875,5.7546025345800444e-05,0.1725512146949768,0.76953125,0.0054921554401516914,0.06694791465997696,0.0,0.0,1.0,25.977572271600366,1024,4,25 5 1 667 502 196,witness+greedy,0.84375,54
smat_content,6,0,1500,mask,0.009317359887063503,0.0010602640686556697,0.029229914769530296,0.015721682459115982,0.016720689833164215,-0.0014723684336763983,0.03162027895450592,8.506175072398037e-05,0.19003836810588837,0.798828125,0.004907079506665468,0.028884032741189003,0.0,0.0,1.0,27.83448721282184,1024,4,25 5 1 667 502 196,witness+greedy,0.84375,54
smat_content,6,1,1500,mask,0.012071121484041214,0.002992283320054412,0.022397208958864212,0.022176038473844528,0.031483620405197144,0.0014069040984994719,0.022859569638967514,0.0001943442039191723,0.1636393666267395,0.771484375,0.0076796794310212135,0.08586564660072327,0.0,0.0,1.0,28.224074786528945,1024,4,25 5 1 667 502 196,witness+greedy,0.84375,54
smat_content,6,2,1500,mask,0.02256912551820278,0.0028105429373681545,0.031861137598752975,0.035036928951740265,0.011116940528154373,0.000849854130988897,0.025752244517207146,0.00013090467837173492,0.17273782193660736,0.763671875,0.0059378198347985744,0.07660939544439316,0.0,0.0,1.0,28.119147470220923,1024,4,25 5 1 667 502 196,witness+greedy,0.84375,54
